anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
0.0402564,0.077317,0.00385009,0.000268689,0.0141125,0.851882,0.00298206,0.00933172
0.0575866,0.0341222,0.00502078,0.000521789,0.00611223,0.880701,0.00421251,0.0117226
0.0476717,0.0452153,0.00378772,0.000300592,0.00718714,0.884522,0.0032298,0.00808547
0.0379829,0.0728763,0.0037757,0.000286111,0.010499,0.863028,0.00285397,0.00869835
0.0346262,0.0816393,0.0029638,0.000167345,0.0113323,0.861141,0.00230537,0.00582459
0.0281317,0.103529,0.00368505,9.41739e-05,0.0284688,0.827869,0.00152162,0.00670011
0.0144417,0.0335605,0.00157043,2.22789e-05,0.0411023,0.90749,0.000859581,0.000953133
0.0181481,0.0333953,0.000997245,1.54851e-05,0.0103737,0.935356,0.000676244,0.00103834
0.0236373,0.0507541,0.00171364,0.00011814,0.0169711,0.899183,0.00177184,0.00585124
0.0833047,0.237042,0.00659224,0.000243185,0.0112612,0.61633,0.00229627,0.0429302
0.0900892,0.35608,0.00881181,0.000274895,0.0197768,0.430673,0.0017454,0.092549
0.0736097,0.309839,0.00716224,0.000147242,0.0109768,0.571387,0.00197189,0.0249059
0.184722,0.1894,0.00942337,0.000287366,0.00491186,0.55336,0.00209816,0.0557971
0.266534,0.112982,0.0148774,0.000506983,0.00165958,0.543483,0.00410717,0.0558508
0.346122,0.157832,0.0104134,0.000134386,0.000552536,0.422256,0.00151095,0.0611787
0.328238,0.193606,0.0080797,0.000305208,0.000729569,0.349626,0.00127595,0.118139
0.403384,0.0352794,0.00588994,0.000287929,0.000138109,0.37934,0.00104323,0.174638
0.395009,0.025168,0.00580635,0.000434579,0.000237245,0.42827,0.00110429,0.14397
0.357013,0.0457988,0.00354503,0.000184459,0.000129177,0.537132,0.00145314,0.0547436
0.372206,0.0405428,0.00942018,0.000388559,0.000926917,0.472821,0.00201836,0.101676
0.240292,0.0652196,0.00678189,0.000419259,0.00248526,0.597708,0.00315932,0.0839349
0.0364335,0.164098,0.00559865,0.000969737,0.00998468,0.702812,0.00618346,0.0739198
0.0712485,0.135574,0.00680476,0.00104149,0.00461418,0.732738,0.0101345,0.037845
0.0380485,0.218182,0.00466756,0.000245385,0.00843022,0.713932,0.00355158,0.0129425
0.0370554,0.201328,0.00524204,0.000718367,0.00607435,0.703148,0.00400414,0.0424293
0.0458454,0.130667,0.0044683,0.00182152,0.00803641,0.748506,0.00792553,0.0527291
0.0546312,0.198842,0.00635554,0.00099957,0.0036178,0.69379,0.00854011,0.0332234
0.0676378,0.260341,0.00478379,0.000274941,0.00127481,0.640163,0.00269556,0.0228283
0.0462561,0.156254,0.00351391,0.000426339,0.00284814,0.758415,0.00311043,0.029176
0.144897,0.0893916,0.00582299,0.00021604,0.0014933,0.727346,0.0266287,0.00420443
0.163097,0.0552693,0.00562692,0.000226893,0.00148384,0.720071,0.0504562,0.00376885
0.153683,0.0434708,0.0089941,0.000540477,0.00386919,0.706473,0.0780013,0.00496768
0.265057,0.0250869,0.00572495,5.49058e-05,0.000149952,0.643378,0.0596043,0.000943536
0.283148,0.0239341,0.00653332,0.000139176,0.000376203,0.656809,0.026264,0.00279644
0.281594,0.0387159,0.00506561,4.23377e-05,0.000181575,0.653769,0.0189574,0.0016746
0.256326,0.0597131,0.00565961,3.89597e-05,0.000520559,0.661924,0.0144962,0.00132108
0.265874,0.0265126,0.00251032,4.28615e-05,0.000203685,0.687793,0.0158895,0.00117439
0.269252,0.0308806,0.00584522,9.84803e-05,0.000534919,0.67317,0.0186669,0.00155196
0.280779,0.0246087,0.00309722,6.6672e-05,0.000505883,0.681777,0.00708506,0.00208011
0.232392,0.0214694,0.00274224,9.18474e-05,0.000521917,0.734301,0.00644997,0.00203164
0.216208,0.0216768,0.00383411,0.000149928,0.000749167,0.747047,0.00659727,0.00373732
0.224807,0.0323455,0.0040263,0.000129553,0.000875307,0.726285,0.0077164,0.00381437
0.185573,0.0286151,0.00325154,0.000107426,0.000822692,0.770397,0.00892395,0.00230881
0.210527,0.0352066,0.00458635,0.000238888,0.00105881,0.733536,0.00348848,0.0113575
0.231883,0.0304656,0.00626943,0.000227122,0.0011627,0.712358,0.00266718,0.0149666
0.204219,0.0411097,0.00764367,0.000159256,0.00251286,0.733638,0.00369987,0.00701753
0.144119,0.0398588,0.0129515,0.000142214,0.00506747,0.786505,0.00482382,0.00653176
0.130495,0.0336481,0.00696677,0.000161352,0.0055479,0.813164,0.0045103,0.00550656
0.281597,0.0496691,0.035656,0.000515899,0.00265225,0.603165,0.0207863,0.00595866
0.287088,0.047426,0.0528002,0.000852279,0.00259336,0.576005,0.02572,0.00751571
0.314804,0.0616371,0.0394064,0.000443276,0.00185032,0.553624,0.0223817,0.00585296
0.312235,0.0372076,0.0298155,0.000333195,0.00238761,0.597345,0.0168772,0.00379885
0.212997,0.0332649,0.0189999,0.000530701,0.0055544,0.709146,0.0131334,0.00637432
0.394788,0.0278647,0.0110158,0.00013877,0.000386395,0.555468,0.00730745,0.00303076
0.415484,0.0305058,0.0102858,0.000113414,0.000291429,0.529292,0.0120216,0.00200505
0.268954,0.0336804,0.01419,0.000412752,0.00152305,0.650315,0.0257515,0.00517316
0.284581,0.0265533,0.0111178,0.000672565,0.00118495,0.635738,0.0329914,0.00716143
0.200023,0.021316,0.0110079,0.000408845,0.00134775,0.742837,0.0130391,0.0100209
0.227939,0.0249624,0.014227,0.00056117,0.00200119,0.705613,0.0117494,0.0129475
0.212771,0.0239183,0.0180069,0.000475646,0.00400093,0.717259,0.011101,0.0124664
0.203624,0.0236341,0.0179808,0.000246739,0.00284078,0.733007,0.011203,0.00746377
0.164149,0.0199784,0.0245297,0.00050061,0.00734557,0.75084,0.00899846,0.0236587
0.144169,0.0288131,0.0130081,0.000277299,0.00360647,0.794814,0.009005,0.00630751
0.122689,0.0510005,0.0186088,0.000401815,0.0246366,0.763512,0.0145848,0.00456595
0.122947,0.0319788,0.0173019,0.00206396,0.0269514,0.771137,0.0180398,0.00958019
0.0326561,0.00958648,0.00554398,0.000748798,0.0668603,0.863521,0.0179782,0.00310543
0.0192195,0.0472118,0.00715904,0.00109225,0.295095,0.592536,0.034384,0.003302
0.0500021,0.0447906,0.0108363,0.00181702,0.173626,0.67728,0.0357219,0.00592603
0.0635881,0.0269196,0.014391,0.000964621,0.0456294,0.813774,0.030775,0.00395881
0.0478969,0.0170036,0.0128056,0.000715613,0.0140907,0.860216,0.0440162,0.0032553
0.0930278,0.0390902,0.0505748,0.00300951,0.013915,0.713678,0.0696391,0.017066
0.137315,0.0443609,0.037621,0.00267427,0.0309603,0.688412,0.0392937,0.0193628
0.10757,0.0305425,0.0268376,0.00516641,0.0268316,0.697716,0.0980357,0.00730039
0.0409519,0.0306934,0.0131504,0.000214225,0.0258634,0.842118,0.044536,0.0024729
0.04252,0.0312898,0.0160737,0.000525401,0.0279296,0.81326,0.0638176,0.0045836
0.0593295,0.0614427,0.0208,0.00480424,0.0685622,0.696786,0.0793911,0.00888382
0.058483,0.0775384,0.0171463,0.00324018,0.0798421,0.688892,0.065273,0.00958501
0.0743681,0.0783035,0.014135,0.00737073,0.0827713,0.654979,0.0774192,0.0106526
0.0584141,0.0363208,0.0138923,0.000254858,0.0194182,0.835947,0.0330948,0.0026578
0.0425988,0.0323807,0.0105564,0.00052898,0.0367404,0.829873,0.044281,0.00304106
0.0343618,0.0344863,0.0103356,0.00250061,0.0759056,0.743316,0.0936896,0.00540407
0.038104,0.062703,0.0144098,0.00254386,0.132072,0.659976,0.0851678,0.00502375
0.0405099,0.0731787,0.0151079,0.00364786,0.0697693,0.694086,0.097647,0.00605313
0.0373066,0.0437402,0.00879579,0.000760178,0.0483348,0.803307,0.0549966,0.00275844
0.0475882,0.0305882,0.0148622,0.000712917,0.0303784,0.812809,0.0592424,0.00381863
0.054784,0.0399351,0.0228226,0.00129109,0.0404034,0.78261,0.0514229,0.00673121
0.0655915,0.04812,0.0315141,0.00197464,0.0311777,0.726144,0.0880281,0.0074495
0.0688181,0.0642516,0.0266679,0.0040319,0.0502404,0.647225,0.131558,0.00720663
0.0598255,0.0358214,0.0231473,0.00464947,0.0338013,0.7102,0.123314,0.00924067
0.0529614,0.0526197,0.0447511,0.00189861,0.0243959,0.673378,0.143359,0.00663644
0.0592178,0.0251001,0.035184,0.00150091,0.022454,0.779225,0.069619,0.0076991
0.0574411,0.0191112,0.0355515,0.00118197,0.0178222,0.793016,0.069025,0.00685127
0.0528497,0.0159318,0.0333582,0.00221266,0.0341323,0.805459,0.0320798,0.0239763
0.125118,0.0367857,0.0299194,0.000811786,0.0107144,0.737054,0.0536979,0.00589899
0.0788813,0.0392985,0.0192758,0.000235675,0.0125358,0.819661,0.0263402,0.0037714
0.0271426,0.0178388,0.013365,0.000164694,0.0158274,0.896386,0.0258928,0.00338317
0.0375667,0.0117198,0.0114184,0.000379892,0.00661395,0.900109,0.0260546,0.0061372
0.063724,0.0146792,0.0131984,0.000811582,0.00944555,0.861651,0.0304265,0.00606393
0.0970783,0.0100303,0.0102868,0.000725226,0.00535982,0.833878,0.0391918,0.00344933
0.102728,0.0167875,0.010857,0.00283938,0.00765767,0.825715,0.0218175,0.0115982
0.131996,0.02429,0.0123048,0.000352152,0.00297572,0.793484,0.0312281,0.00336992
0.107803,0.027339,0.00998477,0.00160666,0.00752234,0.811352,0.0257045,0.00868724
0.0894854,0.0224225,0.0147374,0.00138506,0.00706523,0.826902,0.0281427,0.00985993
0.125448,0.00875302,0.0107319,0.00401635,0.00431252,0.797785,0.016288,0.0326651
0.0902128,0.00715088,0.0100172,0.0018311,0.00341327,0.844656,0.0281884,0.0145308
0.0801709,0.00477653,0.00792313,0.00180316,0.00137082,0.870499,0.0159775,0.0174793
0.174061,0.0078747,0.0129865,0.00114553,0.00222512,0.765177,0.0112637,0.025266
0.0790581,0.011614,0.00464565,0.000327871,0.00134012,0.864732,0.0361669,0.00211559
0.104658,0.0058441,0.00842956,0.00177814,0.00167887,0.849331,0.0145879,0.0136923
0.177793,0.0104831,0.0164669,0.00217029,0.00165071,0.757305,0.0172165,0.0169153
0.149852,0.0101474,0.0161083,0.00179543,0.00310941,0.777798,0.0293195,0.01187
0.155036,0.00809053,0.0199981,0.00308394,0.0105164,0.747702,0.0355497,0.0200226
0.185968,0.00879607,0.0247891,0.00212077,0.00478683,0.716225,0.0157332,0.0415808
0.0964872,0.013285,0.0163137,0.00103184,0.00270962,0.823594,0.0406425,0.00593653
0.109187,0.00570774,0.0214918,0.00274851,0.000745741,0.761025,0.0833342,0.0157594
0.0778878,0.00532237,0.0110606,0.00091439,0.00144626,0.815363,0.0838736,0.00413248
0.0476772,0.00505797,0.00948447,0.000975598,0.00355286,0.80859,0.12136,0.00330148
0.0410043,0.00668906,0.0106,0.00082667,0.00392929,0.782074,0.152115,0.00276173
0.0839647,0.0055984,0.00700704,0.000694097,0.00139698,0.82877,0.0700323,0.00253619
0.115424,0.00519746,0.0105426,0.000783223,0.000832322,0.793422,0.0712742,0.00252365
0.103971,0.00650172,0.00898453,0.00267543,0.00144847,0.817964,0.0430366,0.0154183
0.154429,0.0102227,0.0147553,0.00253462,0.000958402,0.725501,0.0817007,0.00989767
0.181725,0.00817365,0.00915142,0.00340887,0.000705829,0.750236,0.0316317,0.0149674
0.224042,0.00593947,0.0166843,0.00294607,0.000139848,0.700239,0.031811,0.0181988
0.222933,0.00804538,0.0133138,0.00242374,0.0003206,0.70617,0.0281496,0.0186443
0.206604,0.00961143,0.0097228,0.00215998,0.000517271,0.727926,0.0269303,0.0165285
0.199315,0.0109713,0.010789,0.00198296,0.00067906,0.729519,0.0334231,0.0133203
0.18871,0.0113418,0.0106752,0.00185642,0.00106719,0.736876,0.035603,0.0138707
0.208296,0.0195835,0.02455,0.00186946,0.00323004,0.674054,0.0287162,0.0397007
0.208462,0.0243927,0.0273245,0.00221863,0.00338691,0.653842,0.0212771,0.0590962
0.151123,0.0246008,0.0181137,0.00289405,0.00459462,0.71924,0.0201811,0.0592519
0.198696,0.0383887,0.0176754,0.00209769,0.00398561,0.658835,0.0182246,0.0620968
0.233484,0.0287646,0.00758678,0.00101714,0.00184513,0.692826,0.0191436,0.0153334
0.201663,0.0125377,0.0140923,0.00402085,0.00138149,0.722237,0.0257909,0.0182771
0.177425,0.0157627,0.0126772,0.00170593,0.0017162,0.754006,0.0213857,0.0153214
0.182559,0.0123249,0.0134011,0.0023331,0.00130526,0.728046,0.0214723,0.0385583
0.135195,0.011203,0.00974862,0.000539642,0.00210101,0.797286,0.0118024,0.0321242
0.188933,0.0115235,0.0124936,0.00269444,0.00119869,0.723104,0.0158418,0.04421
0.252311,0.0113396,0.0101302,0.00113577,0.000764727,0.692033,0.011098,0.021187
0.286828,0.0172324,0.0109155,0.00150022,0.000798858,0.652434,0.0170533,0.0132379
0.324283,0.0161279,0.0208264,0.00317022,0.000883881,0.579367,0.0363269,0.0190141
0.253148,0.0172675,0.0659931,0.00663522,0.00324357,0.553473,0.0249578,0.0752817
0.251177,0.0179632,0.0345024,0.00325567,0.00250495,0.62699,0.0295445,0.034062
0.260699,0.0246168,0.0245013,0.00197079,0.0013808,0.639813,0.0283736,0.0186445
0.244153,0.0255625,0.0188869,0.00246054,0.00152827,0.651997,0.0315207,0.0238912
0.184751,0.0224992,0.0212426,0.00202736,0.00181226,0.717148,0.0325269,0.0179926
0.230731,0.0212355,0.0216891,0.002444,0.00154199,0.666064,0.0285883,0.0277068
0.193802,0.0208573,0.0236353,0.00226274,0.00244647,0.696948,0.0340987,0.0259497
0.0995766,0.00359066,0.0210418,0.0104247,0.163896,0.577151,0.0906155,0.0337032
0.340358,0.0111986,0.0550192,0.00684056,0.00376293,0.452625,0.0277557,0.10244
0.226455,0.0178275,0.0361422,0.00329206,0.00266612,0.637137,0.0370162,0.0394646
0.149715,0.0114565,0.0623268,0.00348016,0.00331107,0.661451,0.0476853,0.0605738
0.304797,0.00611829,0.0410861,0.00739249,0.00474242,0.448368,0.0183968,0.169099
0.227335,0.0145794,0.0235652,0.00245814,0.00273917,0.675152,0.0160459,0.0381258
0.285623,0.0152112,0.0347862,0.00298751,0.00168032,0.583146,0.0306127,0.0459531
0.26906,0.013904,0.0338078,0.00215316,0.00168759,0.627208,0.0237601,0.0284195
0.162045,0.0124975,0.0252211,0.00198925,0.00319395,0.749019,0.0262492,0.0197847
0.163886,0.0184841,0.0262206,0.00194935,0.00863799,0.743572,0.017083,0.0201672
0.158642,0.0147396,0.03938,0.00397628,0.00272328,0.656613,0.0217496,0.102177
0.283566,0.0156051,0.0289314,0.00425022,0.00202728,0.550885,0.0109006,0.103834
0.301325,0.0139188,0.0359151,0.00554454,0.00243454,0.531986,0.0194792,0.0893967
0.26495,0.0106876,0.0553828,0.0096524,0.00283185,0.497326,0.0250982,0.134071
0.26495,0.0106876,0.0553828,0.0096524,0.00283185,0.497326,0.0250982,0.134071
0.242088,0.00707164,0.027388,0.00613117,0.000805621,0.644555,0.0343676,0.0375929
0.229031,0.00894541,0.0496197,0.00502518,0.00238456,0.626643,0.0384691,0.0398816
0.241069,0.00811423,0.0369405,0.00591371,0.00282483,0.61958,0.034535,0.0510224
0.234826,0.0110569,0.0278628,0.00406499,0.00162694,0.646989,0.0380963,0.0354765
0.229827,0.0142426,0.0185231,0.00152231,0.00314947,0.691415,0.0106039,0.0307169
0.316732,0.0127775,0.0194342,0.00189072,0.000620287,0.61454,0.0187571,0.0152483
0.258271,0.0198892,0.0549787,0.00374969,0.00306625,0.604536,0.0276016,0.0279074
0.289266,0.0322001,0.0732077,0.00299618,0.0024305,0.517404,0.0365706,0.045925
0.324859,0.0361763,0.0729043,0.00282656,0.00129062,0.446972,0.040674,0.0742967
0.179305,0.201733,0.00834577,0.000215885,0.00132291,0.585362,0.0210006,0.00271474
0.242716,0.107479,0.0180042,0.000401867,0.000932964,0.583605,0.0405726,0.00628767
0.204706,0.0587901,0.0170452,0.000512608,0.00165977,0.658504,0.0540316,0.00475059
0.115167,0.0751899,0.0209377,0.00044587,0.00574414,0.703695,0.0747812,0.00403844
0.0809275,0.045371,0.0545766,0.00290231,0.00853407,0.706295,0.0522689,0.0491247
0.0677577,0.0410254,0.047131,0.00209722,0.0124395,0.74633,0.0465131,0.0367058
0.0422579,0.0205449,0.0155526,0.000980966,0.0106832,0.852906,0.0441749,0.012899
0.0529971,0.0198738,0.0112864,0.000842705,0.00678802,0.860033,0.0399054,0.00827377
0.0494703,0.013807,0.010047,0.00104764,0.00706376,0.877301,0.030456,0.0108075
0.0392471,0.0129268,0.00772925,0.000830039,0.00917497,0.897155,0.0227854,0.0101515
0.0402445,0.0184992,0.00761077,0.000793067,0.0102548,0.889027,0.0265354,0.0070348
0.0512923,0.00943544,0.0116318,0.00173894,0.00795921,0.857599,0.037746,0.0225969
0.0766551,0.0112175,0.0148039,0.000950487,0.00512429,0.831487,0.0458568,0.0139048
0.0791418,0.0125619,0.0176443,0.00134791,0.00585078,0.798711,0.0710415,0.0137005
0.0848144,0.0306258,0.0357015,0.00235454,0.0025807,0.666227,0.167194,0.0105023
0.0600426,0.018308,0.0233614,0.00239236,0.00370886,0.793226,0.0725663,0.0263942
0.185446,0.0294894,0.0339664,0.00154291,0.00286282,0.671211,0.0409884,0.0344931
0.120498,0.0458256,0.0497145,0.00204196,0.00396068,0.62826,0.139019,0.0106804
0.158379,0.06894,0.0221631,0.000942489,0.00870317,0.655863,0.0789719,0.00603701
0.156414,0.0265788,0.0205714,0.0024745,0.00578556,0.7338,0.019898,0.0344776
0.118304,0.0334085,0.0123345,0.00127733,0.00559128,0.791484,0.0191897,0.0184107
0.128059,0.0438393,0.0310431,0.00046946,0.01439,0.754273,0.0129712,0.0149555
0.104863,0.0132513,0.0197333,0.000701965,0.00695375,0.805109,0.00707104,0.0423174
0.08211,0.019014,0.0342761,0.00107485,0.00869097,0.767767,0.0246162,0.0624506
0.0575235,0.0123762,0.0122564,0.000274098,0.00896508,0.844692,0.00354275,0.0603702
0.0505408,0.0109351,0.00633506,0.000110926,0.00693485,0.895414,0.00433402,0.0253957
0.0314401,0.011866,0.00995214,0.000244231,0.0111762,0.911169,0.0120712,0.0120811
0.0670919,0.0538447,0.00568457,0.000192429,0.0164159,0.838551,0.00651223,0.0117077
0.0404034,0.0309893,0.00796344,0.000511519,0.0290596,0.840148,0.00741417,0.0435102
0.0351024,0.0165197,0.00985381,0.00028115,0.00909285,0.867646,0.00657181,0.054932
0.0331966,0.0829246,0.00655716,0.000138963,0.0203233,0.815061,0.0037488,0.0380492
0.0558255,0.0268753,0.0132863,0.000476105,0.0123053,0.832174,0.00531215,0.0537449
0.0724862,0.00560364,0.0481507,0.00088252,0.390313,0.422053,0.056959,0.00355221
0.063539,0.0247307,0.018235,0.00125803,0.00817329,0.806374,0.0143797,0.0633106
0.0568156,0.0284487,0.0224201,0.00162435,0.00863071,0.788127,0.0167407,0.0771931
0.0815259,0.0254162,0.0224113,0.000984265,0.00652558,0.780997,0.0118971,0.0702431
0.0527383,0.0193353,0.0167011,0.00173297,0.00598038,0.80161,0.0141691,0.0877327
0.0449167,0.0144432,0.0132526,0.00178087,0.00502977,0.831323,0.0173017,0.071952
0.05184,0.0158665,0.0109786,0.00113996,0.00334888,0.853376,0.0219341,0.0415163
0.0681635,0.0165478,0.0215987,0.00275661,0.00516919,0.738365,0.0144882,0.132911
0.0594544,0.00997033,0.0185182,0.000956162,0.0086649,0.815636,0.008886,0.0779144
0.0371641,0.00948491,0.0107883,0.00046498,0.00709045,0.892306,0.0110928,0.0316087
0.0940576,0.0305561,0.0158147,0.000662789,0.00496565,0.810797,0.013681,0.029465
0.0446871,0.0249828,0.0174998,0.00143755,0.0117871,0.836635,0.0208695,0.0421007
0.0327208,0.0178073,0.00921262,0.00111906,0.0150658,0.866255,0.0162551,0.0415645
0.0492022,0.0366748,0.0140113,0.000926359,0.0131987,0.836057,0.0143339,0.0355957
0.0848207,0.0938488,0.0219918,0.00189754,0.0124797,0.730711,0.0307005,0.0235498
0.098713,0.11432,0.0118746,0.00043063,0.0112826,0.73219,0.023555,0.0076347
0.0787925,0.0830125,0.0122481,0.000425981,0.0161972,0.78307,0.017776,0.00847789
0.0864427,0.0683939,0.00994696,0.000619937,0.00974489,0.796464,0.0184504,0.00993743
0.0864427,0.0683939,0.00994696,0.000619937,0.00974489,0.796464,0.0184504,0.00993743
0.0323568,0.0281021,0.00318954,0.000133713,0.00767905,0.911431,0.0127222,0.00438581
0.0571474,0.0129,0.00454574,0.00036396,0.0027093,0.894347,0.0218644,0.00612201
0.0544101,0.0541849,0.011347,0.000718605,0.011535,0.829456,0.030656,0.00769204
0.0513999,0.0284231,0.00965392,0.000382148,0.00570453,0.849836,0.0515362,0.00306439
0.0523677,0.0860334,0.0116917,0.000415144,0.0101126,0.786455,0.0491428,0.00378159
0.050099,0.095679,0.0103841,0.000543036,0.00992595,0.786639,0.0411662,0.00556342
0.0456678,0.0487761,0.0150767,0.00139632,0.00785945,0.825823,0.0412717,0.0141293
0.039943,0.0449416,0.00717938,0.00104282,0.0051528,0.862402,0.0241297,0.0152083
0.0443314,0.0279282,0.00505343,0.000497744,0.00413243,0.892133,0.0126964,0.0132275
0.0684865,0.0394958,0.00728973,0.000630134,0.00308615,0.849951,0.0151998,0.0158608
0.0572711,0.033559,0.00633743,0.000551593,0.0035079,0.870864,0.0112654,0.0166439
0.0507112,0.0316624,0.00583376,0.000343477,0.00322055,0.887044,0.0109476,0.0102371
0.0378161,0.0212059,0.00441933,0.000243558,0.00325687,0.911342,0.00880552,0.0129105
0.0653779,0.0382651,0.00870836,0.000317248,0.00485484,0.805669,0.00383967,0.072968
0.067986,0.0212078,0.0120097,0.000918152,0.00569306,0.83183,0.00998062,0.0503749
0.0541843,0.016904,0.0147031,0.000810386,0.0104038,0.868685,0.0114123,0.0228966
0.0370497,0.0175978,0.0154652,0.000469246,0.00817506,0.881647,0.024017,0.0155786
0.039476,0.0155788,0.0132802,0.000312956,0.00389323,0.88521,0.0348931,0.00735549
0.0131261,0.00769418,0.0047773,0.000178285,0.00586866,0.937387,0.0269697,0.00399876
0.0216218,0.0155637,0.00576313,0.000217788,0.00469305,0.921662,0.0259637,0.00451516
0.053259,0.0368437,0.0132298,0.000233021,0.0038727,0.861181,0.0261615,0.00521918
0.0841238,0.0650012,0.0193433,0.000142673,0.00153788,0.788229,0.0380123,0.00360944
0.0730159,0.0325658,0.0118697,9.1312e-05,0.00220449,0.863581,0.0130572,0.00361416
0.124081,0.0143842,0.0191714,0.000361796,0.00304022,0.796073,0.00711464,0.0357734
0.0729698,0.0140829,0.0141566,0.000396747,0.00769131,0.859533,0.0179898,0.0131801
0.0937256,0.0106442,0.0172927,0.000603911,0.00766662,0.831159,0.0147508,0.024157
0.0204334,0.00415525,0.0069236,0.000962916,0.00422757,0.931537,0.0187931,0.0129668
0.0201087,0.00329372,0.00328856,0.000640684,0.00188083,0.946774,0.0105357,0.0134784
0.025097,0.00350977,0.00363101,0.000901247,0.00410915,0.918341,0.00830316,0.036108
0.0208851,0.00422169,0.00405125,0.000874502,0.00621808,0.934937,0.00963143,0.0191812
0.0400389,0.00449693,0.00671978,0.00315464,0.00455837,0.884227,0.0122273,0.0445771
0.0421262,0.00448683,0.00847696,0.00353081,0.00383671,0.85672,0.0135342,0.0672882
0.0287761,0.00311342,0.00490511,0.00126587,0.00220071,0.912751,0.0106987,0.0362892
0.0306235,0.00300609,0.00516306,0.00196784,0.00439472,0.905729,0.00881181,0.0403041
0.0905165,0.0039186,0.0102191,0.00187445,0.00639145,0.854494,0.0106968,0.021889
0.0398344,0.00940533,0.0102094,0.00489397,0.0187222,0.857606,0.0224226,0.0369065
0.0427196,0.0151876,0.00506781,0.000778177,0.00984004,0.904671,0.0124221,0.00931346
0.0170913,0.00489239,0.00270355,0.000579297,0.0259016,0.932379,0.00857778,0.00787541
0.0341815,0.0147964,0.00688321,0.000282949,0.0361731,0.881606,0.0222478,0.00382925
0.0354417,0.0191198,0.0073338,0.000298056,0.0343822,0.871219,0.0286112,0.00359471
0.048726,0.0144465,0.0110831,0.000946862,0.0186972,0.859116,0.0198418,0.0271429
0.0226767,0.0199638,0.00439347,0.00159092,0.190657,0.73222,0.0204511,0.00804678
0.0397548,0.00872091,0.0147378,0.00226761,0.0101015,0.850746,0.0627225,0.0109487
0.0391654,0.00598385,0.00425442,0.0010167,0.00936958,0.905344,0.0278901,0.00697563
0.0977835,0.116133,0.0156904,0.00222048,0.0423708,0.68479,0.0191156,0.0218956
0.0579298,0.0517818,0.0177705,0.000604017,0.0272596,0.783226,0.0565138,0.00491489
0.0298881,0.0204908,0.0086923,0.000483616,0.0186328,0.889584,0.0272752,0.0049535
0.0528443,0.016972,0.0203363,0.000631367,0.0103239,0.859893,0.0253105,0.0136887
0.058433,0.0199609,0.0159299,0.000534067,0.010483,0.860766,0.0249767,0.00891661
0.0406953,0.0238268,0.00770889,0.000470506,0.0233095,0.856772,0.0443327,0.00288434
0.0353016,0.00544856,0.00718761,0.00135392,0.0169508,0.892517,0.0354383,0.00580246
0.0408737,0.00514159,0.00696538,0.00092531,0.00404788,0.914223,0.0201174,0.00770541
0.0408302,0.00662337,0.00539276,0.000746536,0.00393071,0.910303,0.0279141,0.00425973
0.0386433,0.0068241,0.00827954,0.00107934,0.00783421,0.900029,0.0319308,0.00538009
0.0398834,0.0148344,0.00585605,0.00128451,0.0123798,0.895857,0.0199814,0.00992357
0.034665,0.0161373,0.00567882,0.0013238,0.00934166,0.906152,0.017285,0.00941624
0.016084,0.00295749,0.00140008,0.000497379,0.0051178,0.958194,0.0124698,0.00327908
0.0489673,0.0109222,0.00733305,0.00457171,0.00700829,0.872098,0.0177296,0.0313697
0.0476524,0.0105554,0.00758613,0.00393845,0.00740423,0.879437,0.018221,0.025205
0.055726,0.00709323,0.00445942,0.0161882,0.0123413,0.8153,0.0295882,0.0593034
0.11,0.0109815,0.025441,0.010721,0.00886316,0.727086,0.0396633,0.067244
0.10036,0.00762467,0.024757,0.00747314,0.003001,0.768075,0.0496652,0.0390433
0.124672,0.0053279,0.0167845,0.00507326,0.00304086,0.764177,0.0318862,0.0490379
0.113055,0.00434644,0.0158467,0.00463833,0.00252217,0.775771,0.0311021,0.052718
0.0605386,0.00285952,0.0103107,0.00132681,0.00244003,0.887495,0.0168637,0.0181653
0.0892944,0.00448797,0.0210282,0.00245619,0.00223796,0.818616,0.0183957,0.0434836
0.0610553,0.00633904,0.0237496,0.00349906,0.00548668,0.832611,0.022963,0.0442968
0.0503907,0.00629859,0.0209011,0.00373278,0.00965648,0.844963,0.02021,0.0438469
0.0483744,0.00691747,0.0182751,0.00807688,0.00957859,0.775092,0.0281733,0.105513
0.0901081,0.00550167,0.0232933,0.0036687,0.00743114,0.759035,0.0160316,0.0949308
0.0283742,0.00535081,0.00555593,0.00170894,0.0044227,0.903309,0.00744989,0.0438287
0.0306895,0.00462595,0.00587212,0.000795415,0.00547197,0.905817,0.00518207,0.0415457
0.0305083,0.00535737,0.0064405,0.000896153,0.00706139,0.899421,0.00543478,0.0448807
0.0443319,0.00211773,0.00554628,0.001107,0.00373524,0.901405,0.00535131,0.0364055
0.0232614,0.00175682,0.0031671,0.000382427,0.00402501,0.951776,0.0044481,0.0111834
0.025532,0.00303566,0.00430136,0.000196447,0.00361856,0.94473,0.0148514,0.00373487
0.0309931,0.0206338,0.0117762,0.000335857,0.0195771,0.886228,0.020601,0.00985526
0.0402891,0.00944708,0.0190358,0.000566391,0.0292083,0.869412,0.0214599,0.0105815
0.0369115,0.0121383,0.0276685,0.0010001,0.0128743,0.854209,0.0324883,0.02271
0.0520964,0.0101229,0.021998,0.00110569,0.0556628,0.816966,0.0278768,0.0141712
